Category,Subject,Ability Requirement,Detailed Instruction,Product Line,Product,Level,Training Material,Training Document Name,Link,Notes
"Product Knowledge
",Product's technical parameters,Familiar with product DC parameters,Familar with DCDC constant busbar output voltage,BESS,ST2752-UX-UD,L1,SD175HV User Manual,SD175HV TECH L2 R01 - user manual,https://sgusa3.sharepoint.com/sites/AmericasTechnicalTraining/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FInternal%2FLevel1%2FSD175HV%20User%20Manual%2Epdf&viewid=24c98ba5%2Dda70%2D435e%2Dbc43%2D3a8991c8f891&parent=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FInternal%2FLevel1,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product DC parameters,Familar with SOC software calibration logic ,BESS,ST2752-UX-UD,L4,,,,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product DC parameters,Familar with Cell OCV characteristic curve and the corresponding relationship between voltage and SOC,BESS,ST2752-UX-UD,L3,280Ah LFP SOC-OCV Characteristics,ST2752UD TECH L3 R01 - soc-ocv characteristics,https://sgusa3.sharepoint.com/sites/AmericasTechnicalTraining/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FInternal%2FLevel3%2FTI%5F20211205%5F280Ah%20LFP%20Battery%20SOC%2DOCV%20Characteristic%20Curve%5FV10%5FEN%20%280%2E5C%29%2Epdf&viewid=24c98ba5%2Dda70%2D435e%2Dbc43%2D3a8991c8f891&parent=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FInternal%2FLevel3,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product DC parameters,Be able to explain the SOC imbalance and cell voltage differences ,BESS,ST2752-UX-UD,L4,,,,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product DC parameters,Be able to provide the solution to SOC imbalance ,BESS,ST2752-UX-UD,L5,,,,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product DC parameters,"Familar Rack, DCDC, PCS maximum input current ",BESS,ST2752-UX-UD,L1,"UD series PCS Introduction, SC5000UD-MV-US Datasheet",ST2752UD TECH L1 R01 - pcs introduction,https://sgusa3.sharepoint.com/:p:/r/sites/AmericasTechnicalTraining/_layouts/15/Doc.aspx?sourcedoc=%7BC41A10C8-BAC7-4B29-A7A2-4454385E3E8A%7D&file=UD%20Series%20PCS%20Introduction.pptx&action=edit&mobileredirect=true,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product DC parameters,"Familar with the pack configuration description, like the meaning of 1P, 384S ",BESS,ST2752-UX-UD,L1,Rack-mounted Battery Cluster User Manual,ST2752UD TECH L1 R01 - rack battery user manual,https://sgusa3.sharepoint.com/sites/AmericasTechnicalTraining/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FInternal%2FLevel1%2FCATL%5FM2L%2DUEN%2DVer12%2D202105%5Fuser%5Fmanual%2Epdf&viewid=24c98ba5%2Dda70%2D435e%2Dbc43%2D3a8991c8f891&parent=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FInternal%2FLevel1,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product DC parameters,"Familar with Rack total voltage (B+, B-, P+, P-), Pack, Cell, DCDC, PCS voltage sampling strategy and sampling circuit position",BESS,ST2752-UX-UD,L3,,,,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product DC parameters,"Familar Rack, DCDC, PCS maximum input power ",BESS,ST2752-UX-UD,L1,"UD series PCS Introduction, SC5000UD-MV-US Datasheet",ST2752UD TECH L1 R01 - pcs introduction,https://sgusa3.sharepoint.com/:p:/r/sites/AmericasTechnicalTraining/_layouts/15/Doc.aspx?sourcedoc=%7BC41A10C8-BAC7-4B29-A7A2-4454385E3E8A%7D&file=UD%20Series%20PCS%20Introduction.pptx&action=edit&mobileredirect=true,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product DC parameters,"Familar with Rack, DCDC, PCS current sampling strategy and sampling circuit position",BESS,ST2752-UX-UD,L3,,,,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product DC parameters,"Familar with Rack, Pack, Cell, DCDC, PCS voltage sampling precision",BESS,ST2752-UX-UD,L3,,,,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product DC parameters,"Familar with Rack, DCDC, PCS current sampling precision",BESS,ST2752-UX-UD,L3,,,,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product DC parameters,"Familiar with BESS SOC, online SOC, display SOC representation dealing strategy ",BESS,ST2752-UX-UD,L4,,,,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product DC parameters,Familar with BESS SOC buckets effect theory,BESS,ST2752-UX-UD,L4,,,,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product DC parameters,Familar with swith box or DCDC two in one connection requirements,BESS,ST2752-UX-UD,L2,,,,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product AC parameters,"Familar with product's rated output power (including PCS, MV, and ring main unit)",BESS,ST2752-UX-UD,L1,,,,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product AC parameters,"Familiar with product's maximum output current (including PCS, MV, and ring main unit)",BESS,ST2752-UX-UD,L2,,,,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product AC parameters,"Faimilar with product maximum output power (including PCS, MV, and ring main unit)",BESS,ST2752-UX-UD,L1,,,,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product AC parameters,"Faimilar with product's rated grid frequency (including PCS, MV, and ring main unit) ",BESS,ST2752-UX-UD,L1,,,,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product AC parameters,"Familar with product's power parameter range (including PCS, MV, and ring main unit) ",BESS,ST2752-UX-UD,L2,,,,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product AC parameters,Familiar with AC current sampling circuit position and samping precision,BESS,ST2752-UX-UD,L3,,,,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product AC parameters,Familiar with AC voltage sampling circuit position and sampling precision,BESS,ST2752-UX-UD,L3,,,,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product AC parameters,Familar with output power and output power generation capacity precision,BESS,ST2752-UX-UD,L3,,,,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product AC parameters,Familar with AC frequency sampling and sampling precision,BESS,ST2752-UX-UD,L3,,,,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product AC parameters,Familar with reactive power precision,BESS,ST2752-UX-UD,L3,,,,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product AC parameters,"Familar with AC voltage, current, frequency display stragegy.",BESS,ST2752-UX-UD,L4,,,,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product AC parameters,"Familar with the differences between apparent power, active power, reactive power, power parameters",BESS,ST2752-UX-UD,L3,,,,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product AC parameters,"Faimilar with the active component, reactive component of the output current, and be able to calculate three phase current vector based on grid voltage phase",BESS,ST2752-UX-UD,L5,,,,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product AC parameters,"Familar with the rated voltage, current, power, and frequency of the external power supply",BESS,ST2752-UX-UD,L1,,,,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product's efficiency parameters,Familiar with PCS maximum transform efficiency,BESS,ST2752-UX-UD,L3,,,,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product's efficiency parameters,Familiar with BESS DC to AC loss terms,BESS,ST2752-UX-UD,L4,,,,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product's efficiency parameters,Faimilar with BESS Round-Trip Efficiency (RTE),BESS,ST2752-UX-UD,L3,,,,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product's efficiency parameters,Familiar with Chinese PCS efficiency test method and calculation method,BESS,ST2752-UX-UD,L4,,,,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product's efficiency parameters,Familiar with BESS RTE test approach,BESS,ST2752-UX-UD,L4,,,,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product's efficiency parameters,Familiar with Chinese PCS efficiency in China,BESS,ST2752-UX-UD,L3,,,,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product's efficiency parameters,Familiar with European efficiency test method and calculation method,BESS,ST2752-UX-UD,L4,,,,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product's general parameters,Familiar with product's size and weight,BESS,ST2752-UX-UD,L1,ST2752 Datasheet ,"ST2752UD TECH L1 R01 - datasheet
",https://sgusa3.sharepoint.com/sites/AmericasTechnicalTraining/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FInternal%2FLevel1%2FDS%5F20220225%5FST2752UX%2DUS%5FDatasheet%5FV15%5FEN%2Epdf&viewid=24c98ba5%2Dda70%2D435e%2Dbc43%2D3a8991c8f891&parent=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FInternal%2FLevel1,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product's efficiency parameters,Familar with European PCS efficiency,BESS,ST2752-UX-UD,L3,,,,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product's general parameters,Familiar with product's insulation approach,BESS,ST2752-UX-UD,L2,,,,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product's general parameters,Familiar with product's protection level,BESS,ST2752-UX-UD,L1,,,,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product's general parameters,Familiar with product's anticorrosion level,BESS,ST2752-UX-UD,L2,,,,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product's general parameters,Familiar with protection level categorization and detailed protection ability associated with each levels,BESS,ST2752-UX-UD,L3,,,,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product's general parameters,Familiar with anticorrosion level categorization and detailed ability associated with each levels.,BESS,ST2752-UX-UD,L3,,,,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product's general parameters,Familar with product's controling circuit self-consuming power ,BESS,ST2752-UX-UD,L2,,,,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product's general parameters,Familiar with products's controlling circuit power consumption source ,BESS,ST2752-UX-UD,L3,,,,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product's general parameters,Familiar with the source of reactive current after product is stopped ,BESS,ST2752-UX-UD,L4,,,,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product's general parameters,Familiar with product's running humidity range,BESS,ST2752-UX-UD,L2,,,,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product's general parameters,Familiar with product's running temperature range ,BESS,ST2752-UX-UD,L2,,,,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product's general parameters,Familiar with product's fan starting condition ,BESS,ST2752-UX-UD,L3,,,,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product's general parameters,Familiar with product's cooling method ,BESS,ST2752-UX-UD,L2,,,,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product's general parameters,Familiar with product's fan speed controlling strategy ,BESS,ST2752-UX-UD,L4,,,,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product's general parameters,Familiar with temperature controlling system cell temperature adjustment strategy ,BESS,ST2752-UX-UD,L4,,,,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product's general parameters,Familar with fire suppression system categorization,BESS,ST2752-UX-UD,L2,,,,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product's general parameters,Familiar with temperature controlling system starting condition,BESS,ST2752-UX-UD,L3,,,,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product's general parameters,Familiar with fire suppression system starting condition,BESS,ST2752-UX-UD,L3,,,,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product's general parameters,Familiar with product's certification report,BESS,ST2752-UX-UD,L4,,,,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product's general parameters,Familiar with grid-connection standards and its associated relationship to country,BESS,ST2752-UX-UD,L4,,,,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product's general parameters,Familiar with the grid-connection standards that the product has to meet to be certified,BESS,ST2752-UX-UD,L3,,,,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product's general parameters,Familar with default protection parameters under different standards,BESS,ST2752-UX-UD,L4,,,,FSE
"Product Knowledge
",Product's technical parameters,Familiar with product's general parameters,"Familiar with different standard, like+D131：UL840、UL60950-1、IEC6100-6-2/-4；UL9540、UN3536、NFPA68/69/70/72、NFPA855、UL1741-2018、IEEE1547、G99、IEC62920-2017、IEC61439、UL489",BESS,ST2752-UX-UD,L5,,,,FSE
"Product Knowledge
",Product's technical parameters,Master product's running parameter ,"Familiar with product's running condition：unintialized、initial standby、standby, starting、running、derated running、dispatch running、alarming running、key off、emergency stop、faulted stop",BESS,ST2752-UX-UD,L4,,,,FSE
"Product Knowledge
",Product's technical parameters,Master product's running parameter ,Familiar with the product's messages presentation/display of each running condition ,BESS,ST2752-UX-UD,L4,,,,FSE
"Product Knowledge
",Product's technical parameters,Master product's running parameter ,Familiar with product's active power restriction parameter's meaning and its inspection method，master the requirements of modifying parameters and reprensentation results after the parameters are modified,BESS,ST2752-UX-UD,L4,,,,FSE
"Product Knowledge
",Product's technical parameters,Master product's running parameter ,"Familar with grid category and parameter checking method, master the selection requirements for each different grid category：
China：power station
German：low voltage、medium voltage、high voltage
Thailand：220V、230V
Turkey：AG、YG、EN50438
Japan：50Hz、60Hz
South Africa：RPPs、NRS",BESS,ST2752-UX-UD,L3,,,,FSE
"Product Knowledge
",Product's technical parameters,Master product's running parameter ,Familiar with product's busbar voltage inspection method,BESS,ST2752-UX-UD,L2,,,,FSE
"Product Knowledge
",Product's technical parameters,Master product's running parameter ,Familiar with product's reactive power restriction parameter's meaning and its inspection method，master the requirements of modifying parameters and reprensentation results after the parameters are modified,BESS,ST2752-UX-UD,L4,,,,FSE
"Product Knowledge
",Product's technical parameters,Master product's running parameter ,Familiar with product's inner temperature sampling position and its precision,BESS,ST2752-UX-UD,L4,,,,FSE
"Product Knowledge
",Product's technical parameters,Master product's running parameter ,Familiar with product's half busbar voltage inspection method,BESS,ST2752-UX-UD,L3,,,,FSE
